SAMPLE ID,ACCESSION NUMBER,TRANSECT NAME,STREAM ABBREVIATION,LATITUDE_DD,LONGITUDE_DD,COLLECTION DATE,SEASON,MAT TYPE,AFDM (mg/cm2),CHL-A (ug/cm2),TOTAL_ANNUAL_DISCHARGE (L),VALVES COUNTED PER SAMPLE,Unknown,Marine diatom fragments,record_no,region,Achnanthes,Psammothidium papilio,Psammothidium germainii,Achnanthes taylorensis,Amphora,Amphora cf. oligotraphenta,Craticula molestiformis,Humidophila,Humidophilia arcuata var. parallela,Humidophila australis,Humidophila arcuata,Microcostatus naumannii,Fistulifera,Fistulifera pelliculosa,Hantzschia,Hantzschia amphioxys,Hantzschia abundans,Hantzschia sp. #2,Hantzschia hyperaustralis,Hantzschia amphioxys f. muelleri,Luticola,Luticola bradyi,Luticola gaussii,Luticola laeta,Luticola murrayi,Luticola mutica,Luticola muticopsis,Luticola dolia,Luticola permuticopsis,Luticola mcknightiae,Luticola muticopsis fo. reducta,Luticola austroatlantica,Mayamaea,Mayamaea atomus var. #1,Mayamaea atomus,Mayamaea atomus fo. permitis,Muelleria,Muelleria meridionalis,Muelleria peraustralis,Muelleria supra,Navicula,Navicula seibigiana,Navicula gregaria,Navicula shackletoni,Navicula gregaria_1,Nitzschia,Nitzschia australocommutata,Nitzschia sp. #2,Nitzschia westiorum,Pinnularia,Pinnularia borealis,Chamaepinnularia cymatopleura,Chamaepinnularia quaternaria,Chamaepinnularia deltaica,Chamaepinnularia cymatopleura var. #3,Stauroneis latistauros,Stauronella,Craspedostauros laevissiumus,Melosira charcotii,Luticola sp. #2,Luticola spp.,Hantzschia spp.,Navicula lineola var. perlepida,Luticola sp. #3,Muelleria cryoconicola,Luticola australomutica,Achnanthidium minutissimum,Adlafia bryophila,Amphora veneta,Aulacoseira distans,Chamaepinnularia sp.#2,Frankophila maillardii,Frustulia vulgaris,Luticola muticopsis_1,Mayamaea fossalis var. fossalis,Melosira echinata,Muelleria luculenta,Nitzschia angustatula,Nitzschia fonticola,Nitzschia sp.#1,Pinnuavis genustriata,Pinnularia kolbei,Pinnularia pisciculus,Planothidium delicatulum,Planothidium quadripunctatum,Rhopalodia rupestris,Stauroneis smithii var. sagitta,Tabularia fasciculata,Chamaepinnularia aliena,Hantzschia elongata,Luticola elegans,Luticola transantarctica
08DEG2008O15,845,Delta Gauge,DEG,NA,NA,1/15/2008,2008,orange,6.740088106,6.241338786,33945444,432.8,0,1,118,delta_harnish_crescent_vg,0,0,0,0.5,0,0,0,0,0,0,1,0,0,319,0.8,9,1,0,0,1,1.4,0,0,0,0,14,23.2,0,3,16,3.7,23.5,0,3,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.2,0,0.5,2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2013O01,2259,Canada Gauge,CAG,-77.613241,163.052688,1/13/2013,2013,orange,19.60352423,6.240964758,202069188,406.7,0,0,119,canada_huey,0,181.3,1,0.2,0,0,1,0,58,35,43.4,0,0,0,3.8,3.5,1,0,0.7,0,0,0,11.2,2,0,2.4,0,1.1,1.5,3,0,13,0,5,0,0,0,3.6,14,5.4,0,0,0,1.7,0,0,1.7,0,2.1,0,1,4.8,0,0,0,3.1,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08DEG1994B02,251,Delta Gauge,DEG,-77.6255,163.1108056,1/11/1994,1994,black,14.75770925,6.121527753,63311517,337.7,0,0,120,delta_harnish_crescent_vg,0,0,0,0,0,0,0,0,12,2,1,0,0,0,0,40.1,46.7,0,4,30.9,0,0,1,4,0,75.6,28,9,6,0,0,44,0,1,1,0,0,7.5,0,0,0,0,0,0,0,0,11.4,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN1997O02,110,Green creek above gage,GRN,-77.624,163.0583889,1/5/1997,1997,orange,2.246696035,5.972174136,66060342,313.6,0,2.6,121,green_bowles,0,37.2,0,0.2,0,1,0.7,0,27.5,20.2,4.5,0,0,0,4,11.5,3.2,0,9.4,11.1,3,0,0.2,5.2,0,9.4,26.1,1,3.7,9.1,1,39.6,0,0,17.5,1,0.2,15.3,10.8,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0.5,0,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2010O04,1126,Green,GRN,-77.6239914,163.0583922,1/14/2010,2010,orange,3.392070485,5.958811398,122636583,332.1,0,0,122,green_bowles,0,70,1,0,0,2,9.5,0,78,19.5,4.5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,29.5,0,0,0,2,69.5,0,2,2,0,0,0,1.6,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,1,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM1994B03,260,Von Guerard Middle,VGM,-77.6193056,163.2884722,1/10/1994,1994,black,38.72246696,5.936429956,67707639,325.5,0,2.2,123,delta_harnish_crescent_vg,0,0,0,0.4,0,0,0,0,14,0,3,0,0,7,18.6,25,8.5,0,4.4,45.8,8.1,0,0,0,0,18.2,25,1.2,14.2,29.2,0,50.4,0,6,14.4,0,0.2,3.4,2,0,0,7.4,0,0,0,0,3.9,0,0.2,0.2,4,0.4,0,0.2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2007B04,821,Canada Gauge,CAG,-77.6,163.05,12/27/2006,2007,black,41.23348018,5.870932699,118209789,345.9,0,0,124,canada_huey,0,104.4,0,0,0,0,1.5,0,93.5,10.5,12.5,0,0,0,0,9.7,3.7,0,0,2,0,0,11,2,0,18,11.5,0,0,1,3,31.5,0,3,3,0,0,6,5.2,0,0,0,0,0,0,0,0.7,0,0,0,6.7,0,0.5,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18LAU2012O02,1031,Lawson Upstream,LAU,-77.7203611,162.2687778,1/23/2012,2012,orange,7.400881057,5.725696158,217707372,328.4,0,0.2,125,NA,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,7.2,0,0,2,0,0,110.5,0,6,0,0,177.5,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21AIK2012O02,901,Aiken,AIK,-77.601528,163.290889,1/12/2012,2012,orange,3.480176211,5.599905565,171346374,383,0,0,126,NA,0,3,0,0,0,34,24.5,0,56.5,33,1,0,0,0,0.8,7,18.5,0,0,37,0.2,0,9,2,0,8,4,2,11,0,5,15,0,0,2,14,1,0,4,0,0,38,0,4,0,0,0.2,0,8.7,0,0,0,10.5,3,0,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2012O01,1018,Green,GRN,-77.624,163.0583889,1/17/2012,2012,orange,6.916299559,5.574411119,188084331,240.3,0,0,127,green_bowles,0,0,0,0,0,0,9,0,0,0,0,0,0,1,10.6,5.7,5.7,0,5.2,12,4.2,0,3,0,6,2.7,62.8,0,0.9,1,0,29,0,0,3,2,0.4,0.4,9.1,0,0,0.4,0,0,0,0,0.5,0,3.3,4.9,0,0,0,8.4,0,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2012B02,1011,Canada Gauge,CAG,-77.613241,163.052688,1/18/2012,2012,black,14.53744493,5.523982772,299214288,351.1,0,0,128,canada_huey,0,109,0,0.7,0,1,4,0,94,26.5,0,2,0,0,14,5.7,2,0,0,1,5.2,0,7.5,0,0,3.5,7,0,1,1,0,21.5,0,1,8,4,6.6,3,4,1.5,0,0,0,0,0,0,0.9,0,0.2,0,12,0,0.5,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18LAU2012O01,1030,Lawson Upstream,LAU,-77.7203611,162.2687778,1/23/2012,2012,orange,7.224669604,5.372697733,217707372,320.1,0,0,129,NA,0,0,0,0,0,0,0,8,6,0,9,0,0,0,0.4,0,0.2,0,0,8.7,13.4,0,0,0,0,0,140.7,0,3,4,0,68.9,0,0,18,0,0,20.8,0,0,1,0,0,0,0,0,11.6,0,0,0.2,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18LAU2012B04,1041,Lawson Upstream,LAU,-77.7203611,162.2687778,1/23/2012,2012,black,21.05726872,5.322269386,217707372,338.3,0,0,130,NA,0,0,0,0,0,0,0,0,25,0,0,0,0,2,2.4,2,0,0,0,1,42,0,0,12.5,0,138,39,1,23.5,0,0,31.5,0,0,3,0,2.4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2012O04,1005,Canada Gauge,CAG,-77.613241,163.052688,1/18/2012,2012,orange,9.779735683,5.27184104,299214288,335.8,0,0,131,canada_huey,0,182.1,3,0,0,1.5,10.5,0,77.5,12,0,0,0,0,1.4,0,1,0,0,0,3.8,0,4.5,0,0,1,2,0,0,0,0,13,0,0,12,0,0.8,0.5,2.1,1,0,0,0,0,0,0,0.9,0,0.2,0,0.5,0,2.1,1,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21AIK2012O01,900,Aiken,AIK,-77.601722,163.289833,1/12/2012,2012,orange,4.977973568,5.082691754,171346374,346.6,0,0,132,NA,0,2,0,2,0,14.7,30,0,30,19.5,0,0,0,11,3.2,19,9.5,0,1,0.5,1,0,5,0,0,8,2,0,11,1,3,9,0,5,10,46,1.4,4.5,10.5,0,0,35.5,0,1.7,0,0,4.2,0,9.1,0,0,0,3.2,6.7,0,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2013B03,2252,Canada Gauge,CAG,-77.613241,163.052688,1/13/2013,2013,black,11.71806167,4.962198238,202069188,431.9,0,0,133,canada_huey,0,127.1,0,0.5,0,0,6.5,0,83.9,24.5,52,0,0,0,11,3.8,2.1,0,1.1,2.1,2.8,1,4.4,10.5,0,4.3,0,0.2,0.5,5.9,0,17,0,4,0,3,0,6.2,20.7,6,0,2.4,0,1.2,0,0,2.6,0,0.9,0,3.9,3.5,0,0,0,3.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
09GRN2012O02,1019,Green,GRN,-77.624,163.0583889,1/17/2012,2012,orange,7.444933921,4.918842614,188084331,352.6,0,0,134,green_bowles,0,29,2,0,0,2,6,0,41.5,7,0,0,0,43,2.6,1.5,28.5,0,3,5.2,2,0,3,3,0,4,33,1.5,0,2,0,21,0,0,10,0,1.4,3,18.5,3,0,0,0,1,0,0,0,0,2.9,0,0,0,2.2,0.5,0,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08DEG2010O03,1148,Delta Gauge,DEG,-77.6531944,163.0995833,1/21/2010,2010,orange,1.40969163,4.895842922,21715029,331.2,0,0,135,delta_harnish_crescent_vg,0,0,0,0,0,0,1,0,0,0,1,0,0,237,1,2,3.5,0,0,0,1,0,0,7.5,0,1.5,14,1,12,3,0,28,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0.2,0,0,0,0.5,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08DEG2012O04,986,Delta Gauge,DEG,-77.6532222,163.0996944,1/16/2012,2012,orange,4.537444934,4.817985921,65583054,342,0,0,136,delta_harnish_crescent_vg,0.4,0,0,0,0,0,0,0,3,1,0,0,0,5,4.2,57,45,0,0,3,0.4,0,0,5,0,20,50,3,13,16,0,22,0,0,8,0,0,0,0,0,0,0,0,2,0,0,45.9,0,2.6,0,0,0,1.5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2013O04,2317,Green,GRN,-77.624,163.0583889,1/15/2013,2013,orange,3.215859031,4.655294273,267335793,307.4,0,0,137,green_bowles,0,51.8,2.7,0,0,1,7.5,7.3,40.9,11,6.7,0,0,0,3,9.2,0,0,0,4.4,1.2,0,1.7,2.7,0,1.5,1,0.5,0,0,0,44.4,0,0.5,11.5,0,1.2,5,7.1,0,0,0,0,0.7,0,0,1.2,0,6.4,0,0,3.3,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08DEG2003O01,569,Delta Gauge,DEG,-77.6532222,163.0996944,1/9/2003,2003,orange,1.4,4.556,27726867,288.25,0,0,138,delta_harnish_crescent_vg,0,0,0,4.75,0,0,0,0,3,1,5.75,0,0,0,9,4.5,44,0,0.5,16.5,5.75,0,0,10,0,27.5,37.5,2.75,9.25,4.25,18,30.5,0,0,0,0,0,6,0.25,0,0,0,0,0.5,0,0,41,0,0.5,0,0,0,0,1,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13PRS2010O01,1108,Priscu,PRS,-77.69686,162.5397889,1/15/2010,2010,orange,2.246696035,4.533927572,22505445,326.1,0,0,139,NA,0,31,0,0,0,0,8,0,6,0,1,0,0,84,0.8,7,27,0,0,0,0.4,0,3.5,2,0,3,8,3,3,9,0,13.5,0,2,15,0,0,3,1,0,0,0,0,4,0,0,85.4,0,1,0,0,0,1.5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22CMN2012O03,947,Commonwealth,CMN,-77.563611,163.382556,1/23/2012,2012,orange,3.348017621,4.358592419,265935996,366.6,0,0,140,NA,0,36.5,0,0.2,0,0,6,0,141.5,0,0,0,0,3,0.6,6,2,0,1,0,1.6,0,14,0,0,35,9,0,10,0,0,44,0,2,2,2,0.8,6,3.2,1.2,0,4.2,0,2,0,0,1,0,3.8,0,0,0,7,4.5,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG2007B02,701,Von Guerard Gauge,VGG,-77.609167,163.254167,1/8/2007,2007,black,11.3215859,4.258190518,43067538,251.7,0,0.8,141,delta_harnish_crescent_vg,1.1,0.2,0,0,0,0,2,1,50,4,10,0,0,0,18,0,13,17.2,3.2,36.1,3.7,0,0,4,0,11,4,3.5,4.5,11,3,10.5,0,3,5,0,0,2,1,0,0,1,0,0,0,0,1.2,0,0.2,3,0,0,0,11.6,5.2,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04CAD2003O01,507,Canada Delta,CAD,-77.6,163.0666667,1/7/2003,2003,orange,5.02,4.24,120710421,278.25,0,0,142,canada_huey,0,52.75,0,0,0,0,0,0,21,5,57.5,0,0,0,0.5,8,0.5,0,0.25,1.25,0,0,3.5,0.5,0,3.75,29,3.75,1.5,33.5,9,0,0,0,2,0,0,1.75,5.5,0,0,0.25,0,0,2,0,1.75,0,0,0,13.5,0,0,1.5,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07DEU2003O04,501,Delta Upper,DEU,-77.65,163.0833333,1/10/2003,2003,orange,8.6,4.214,27726867,230.5,0,0,143,delta_harnish_crescent_vg,0,3,0,1.25,0,0,0,0,0,12,12,0,0,0,1.5,1,4,0,1,17.5,0,0,0,5.25,0,18.5,25.5,2,0,30.5,17,56.5,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1.5,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2013O05,2318,Green,GRN,-77.624,163.0583889,1/15/2013,2013,orange,8.193832599,4.092637004,267335793,482.1,0,0,144,green_bowles,0,4.4,0,0,0,0,1,2.8,20.1,14,3.5,0,0,380,0.6,5.7,1.5,0,0,2,1,0,0,1,0,0,0,0,0,0,0,21.9,0,0,5.5,0,0.4,0,2.2,0,0.2,0,0,0,0,0,3,0,1.2,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN1994O02,180,Green,GRN,-77.624,163.0583889,1/12/1994,1994,orange,33.65638767,3.994370044,58251123,266.7,0,0.6,145,green_bowles,0,12,0,0,0,1,3,0,14,5,3,0,0,2,0.8,0,1,0,0,4,0.2,0,1,0,0,8.5,75.2,0,0,13,0,71.5,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0.4,0,5.5,0.2,0,0.7,0,3,0,26.9,0,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2013O03,2316,Green,GRN,-77.624,163.0583889,1/15/2013,2013,orange,6.784140969,3.990335683,267335793,325.4,0,0,146,green_bowles,0,38.2,0,0,0,2.5,7.5,13.2,32.1,13,11.7,0,0,3,2,8,2,0,1,10,4.2,0,7.9,0.7,0,0.2,2.7,0.5,0,0,0,69.1,0,0,8,0,2.2,3.2,9.4,0,0.2,0,0,0.9,0,0,0.2,0,2.2,0,0,0.8,0,0,0,68.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG1994O05,442,Von Guerard Gauge,VGG,-77.6,163.25,1/15/1994,1994,orange,12.86343612,3.859682819,67707639,292,0,2.4,147,delta_harnish_crescent_vg,0,0,0,0.7,0,0,0,0,2,0,2,0,0,10,4.8,31.8,9,0,5.4,31.4,3,0,1,3.2,0,33.5,24,5.7,13.5,21.5,0,25.5,0,2,9,0,0,3.2,1,0,0,2.2,0,0.5,0,0,21.3,0,0.9,0.4,0.4,0,0,0,0,19.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2003O03,505,Von Guerard Middle,VGM,-77.6,163.25,1/3/2003,2003,orange,4.79,3.767,12086892,273.1,0,0.6,148,delta_harnish_crescent_vg,0,0,0,4,0,0,0.5,0,1,2,4,0,0,41,2.2,23.9,9.4,0,2.7,11.9,0.2,0,0,0.5,0,48.4,13.9,1.5,11.1,22.7,7,19.5,0,9.5,2,0,0,4.4,2,0,0,4.5,0,0,0,0,13.5,0,0,0,0,0,0,2.2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2010O04,1165,Canada Gauge,CAG,-77.6136333,163.0522667,1/18/2010,2010,orange,3.083700441,3.748984796,158136606,335.8,0,0,149,canada_huey,0,192.5,1,0,0,0,6,0,70.5,1,4,0,0,0,0.6,0,2,0,0,0.5,1.2,0,2,1,0,4,3,0,0,0,0,8.5,0,3,28,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,2.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2010O02,1170,Canada Gauge,CAG,-77.6136333,163.0522667,1/18/2010,2010,orange,8.370044053,3.639261613,158136606,323,0,0,150,canada_huey,0,166,0,0,0,0,6,0,86,5,2,1,0,0,1,0,1,0,0,0,2,0,3,2,0,2,3,0,0,1,3,8.5,0,3,19,0,1,1,2,0,0,0,0,0,0,0,0.2,0,0.6,0,0.2,0,0,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2010O03,1125,Green,GRN,-77.6239914,163.0583922,1/14/2010,2010,orange,4.273127753,3.605500633,122636583,335,0,0,151,green_bowles,0,79,3,0,0,5,8.5,0,94.5,20,10,0,0,0,0,3,0,0,0,4.4,0,0,1,0,0,0,19,0,1,0,2,23,0,2,23,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2003O01,516,Canada Gauge,CAG,-77.6,163.05,1/7/2003,2003,orange,5.46,3.583,120710421,284.75,0,0,152,canada_huey,0,101,1,0,0,2,0,0,15,40.5,58,2,0,0,3,0.75,0.25,0,0.25,1,0,0,4,1,0,3,5.5,2.5,0,25,1,0,0,0,0,0,0,2.75,5.5,0,0,0,0,0.5,2,0,1.25,0,0,0,0.25,0,0,2.75,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22CMN2012B01,951,Commonwealth,CMN,-77.563611,163.382556,1/23/2012,2012,black,6.916299559,3.531050322,265935996,325,0,0,153,NA,0,14,0,0.2,0,0,1,0,137,0,0,0,0,1,2.8,12,2,0,0,1,0.6,0,14,0,0,24,3.5,0,6.5,0,2,34,0,0,6,3,1.4,5.5,18.5,14,0,15,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2001O03,588,Canada Gauge,CAG,-77.6,163.05,1/18/2001,2001,orange,7.31277533,3.505110132,93661740,293.1,0,6,154,canada_huey,0.4,74.1,1.7,0,0,4.1,3,0,32,31.7,8,0,0,0,29.2,3.7,15.2,0,0,2.6,9.4,0,0,0.6,0,8.9,2.4,0.2,0,11.1,0,4,0.9,0.5,5,0,2,6.6,6.6,0,0,2.4,0,0,0,0,3.8,0,1.1,0.4,5,0,0,2,0,1.6,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22CMN2012O04,948,Commonwealth,CMN,-77.563611,163.382556,1/23/2012,2012,orange,2.555066079,3.298304108,265935996,351.9,0,0,155,NA,0,18,0,0.2,0,0,11,0,127,0,0,0,0,2,0.8,5,1.5,0,0,0,1.8,0,11.5,1,0,38.5,22.5,0,6,1,0,37,0,2,5,0,1.6,18,1.7,0,0,8.7,0,3,0,0,0,0,4.6,0,0,0,4.5,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2003O04,506,Von Guerard Middle,VGM,-77.6,163.25,1/3/2003,2003,orange,5.67,3.248,12086892,253.75,0,0.25,156,delta_harnish_crescent_vg,0,0,0,0,0,0,0,0,0,1,9,0,0,0,18,11.25,37.5,0,2.5,23.5,0,0,0,8.25,0,29,24.5,0,11,49.5,12,0,0,0,0,0,0,3.5,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22CMN2010O04,1127,Commonwealth,CMN,-77.563611,163.382556,1/13/2010,2010,orange,2.158590308,3.234129858,199492038,337.4,0,0,157,NA,0,15,0,0,0,0,12.5,0,61,0,2,0,0,64,0,0,0.5,0,0,3,0,0,3.5,2,0,34,7,0,8,1,2,64.5,0,5,31,0,0,5,0.5,0,0,3.2,0,2,0,0,0,0,3.5,0,0,0,2,3,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2007O03,709,Von Guerard Lower,VGM,-77.619444,163.287778,1/12/2007,2007,orange,6.519823789,3.227760892,43067538,255,0,0.2,158,delta_harnish_crescent_vg,0,0,0,2,0,0,2,0,3,0,0,0,0,3,0.2,7,21,0,12.2,8.5,0.2,0,0,3,0,26,18.5,0,9,21,0,65,0,0,9,7,0,0,2,0,0,5,0,2.5,0,0,9.7,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08DEG2012O02,984,Delta Gauge,DEG,-77.6532222,163.0996944,1/16/2012,2012,orange,5.022026432,3.219407336,65583054,332.5,0,0,159,delta_harnish_crescent_vg,0,0,0,0,0,0,2,0,1,2,0,0,0,46,2.2,24,45.5,0,0,1.5,4.2,0,0,12,0,20.5,33.5,0,25,13,0,46.5,0,7,34,0,0,0,0,0,0,0,0,0,0,0,2.8,0,1.1,0,0,0,1,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2007O04,710,Von Guerard Lower,VGM,-77.619444,163.287778,1/12/2007,2007,orange,4.669603524,3.020077402,43067538,279.2,0,1.8,160,delta_harnish_crescent_vg,0,0,0,0,0,0,1,0,6,0,10,0,0,0,6,22.3,41.5,0,12.3,7.1,0,0,0,1.9,1.5,15.3,11.6,3.5,8.5,7.5,6,48,0,1,0,0,0,11.5,0.6,0,0,4.7,0,0,0,0,10.7,0,0,0,3.5,0,0,1.5,0,25.2,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13PRS2010O03,1112,Priscu,PRS,-77.69686,162.5397889,1/15/2010,2010,orange,1.585903084,2.964042021,22505445,307.9,0,0,161,NA,0,12,0,0,0,0,3,0,1,0,1,0,0,253,0.6,2,0,0,0,0,0.4,0,0,0,0,0,4,0,2,2,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
