row,col,NDVI,NDVI_log1p,NDVI_log1p_01,region,NDVI_01,NDVI_rescaled,NDVI_rescaledf_log1p,obs_sample_row,chl_a,chl_a_log1p,transect_name,mat_type,afdm,Ef_scores
1481,1541,0.30668556690216064,0.26749382949559136,0.39569162059817553,canada_huey,0.19456995262608986,29.18549289391348,3.4073614412160644,213,0.104,0.09893994785490356,Canada Delta,black,7.28,0.36533934096455833
1479,1543,0.303523987531662,0.26507135662459974,0.3897965644700452,canada_huey,0.1876565530487662,28.14848295731493,3.372402868811531,207,0.185,0.1697427745870945,Canada Gauge,black,15.15,0.3143382578813486
859,754,0.29737356305122375,0.26034188472102715,0.37828745629309235,delta_harnish_crescent_vg,0.17420747047940582,26.131120571910873,3.3006814296111124,37,18.17108188,2.9534029915631663,Von Guerard Gauge,orange,7.841409692,-0.21507366459664268
693,449,0.29447147250175476,0.25810248250177914,0.37283790020765195,delta_harnish_crescent_vg,0.1678614929704213,25.179223945563194,3.2649661170157747,39,17.42922223,2.9139375694890073,Von Guerard Middle,orange,21.18942731,-0.18664571386338458
1317,443,0.29313111305236816,0.2570664968548721,0.3703168426513068,delta_harnish_crescent_vg,0.16493053999884066,24.7395809998261,3.2480299238624557,141,4.258190518,1.6597869595805073,Von Guerard Gauge,black,11.3215859,-0.7589785965988617
760,486,0.2930153012275696,0.2569769336157326,0.3700988916772972,delta_harnish_crescent_vg,0.16467729523513722,24.701594285270584,3.2465530244234437,71,10.17381498,2.4135730928186105,Von Guerard Middle,orange,21.76211454,0.17377958868956017
1315,440,0.29272693395614624,0.25675388951745004,0.3695561167739458,delta_harnish_crescent_vg,0.16404672489710465,24.607008734565696,3.2428660927089417,182,1.87525043,1.0561397765427554,Delta Gauge,orange,2.995594714,1.1515734500160835
1859,1844,0.29201462864875793,0.25620272777987,0.36821487187596597,canada_huey,0.16248913274649324,24.373369911973985,3.233700195376272,47,14.34977974,2.7311011247445878,Canada Gauge,black,20.26431718,-1.530673531215238
1622,177,0.28962141275405884,0.2543486968151168,0.3637031117108096,delta_harnish_crescent_vg,0.15725590725506822,23.588386088260233,3.202274221225869,224,0.024,0.023716526617316044,Delta Upper,black,11.2,0.4195246910898126
1623,177,0.28953221440315247,0.25427952811573984,0.3635347905832462,delta_harnish_crescent_vg,0.15706085795559205,23.559128693338806,3.2010836259940443,147,3.859682819,1.5809731722023954,Von Guerard Gauge,orange,12.86343612,0.7735225606338583
1477,1541,0.2890474796295166,0.2539035577468832,0.3626198715955193,canada_huey,0.1560008924173428,23.40013386260142,3.194588618456297,67,11.03286344,2.487641526600802,Canada Gauge,black,16.69603524,-1.3553033692399008
696,448,0.2888101637363434,0.25371943905091543,0.36217182115088253,delta_harnish_crescent_vg,0.15548195570777756,23.322293356166636,3.191393351836561,169,2.66574287,1.2990310078414475,Von Guerard Lower,orange,0.925110132,0.9766126971847907
1481,1543,0.2877711355686188,0.2529129221175462,0.36020917271529734,canada_huey,0.1532099213686739,22.981488205301083,3.1772822079448138,193,1.01154185,0.6989015175604046,Canada Gauge,orange,17.62114537,1.4089012851853595
760,487,0.28546983003616333,0.25112427800939385,0.35585653061264644,delta_harnish_crescent_vg,0.14817767550958585,22.226651326437878,3.145300383418308,65,11.19176187,2.50076046709344,Von Guerard Gauge,orange,5.726872247,0.1109762978546226
689,449,0.2854524552822113,0.25111076165065244,0.3558236387299828,delta_harnish_crescent_vg,0.14813968227818103,22.220952341727155,3.1450549892843056,138,4.556,1.7148784248920974,Delta Gauge,orange,1.4,0.6770671896705307
1476,1541,0.28366488218307495,0.24971917601807783,0.3524372332476506,canada_huey,0.14423081090100753,21.63462163515113,3.119480664828224,90,8.317106416,2.2318521101053252,Canada Gauge,orange,11.55301389,0.3046778503137538
1588,171,0.282827764749527,0.24906683246725184,0.35084976372714816,delta_harnish_crescent_vg,0.142400293101814,21.3600439652721,3.1072756145314817,35,18.94261591,2.9928589449963607,Von Guerard Gauge,orange,11.23348018,-0.24349479482616065
863,755,0.2827284336090088,0.2489893980765093,0.35066132814748036,delta_harnish_crescent_vg,0.1421830865147261,21.327462977208917,3.105817444404511,169,2.66574287,1.2990310078414475,Von Guerard Lower,orange,0.925110132,0.9766126971847907
763,487,0.2826721966266632,0.24894555542543034,0.35055463762804817,delta_harnish_crescent_vg,0.14206011356848103,21.309017035272156,3.104990948095589,77,9.458220211,2.347388292247252,Von Guerard Lower,black,6.343612335,-1.254275385074657
1291,468,0.28174063563346863,0.2482190257321982,0.34878663709782814,delta_harnish_crescent_vg,0.1400230768150476,21.00346152225714,3.0911997829021534,186,1.398548612,0.8748638094218872,Von Guerard Lower,orange,1.806167401,1.2821511555516332
864,761,0.28139257431030273,0.24794743522417853,0.34812572513971485,delta_harnish_crescent_vg,0.1392619739855848,20.88929609783772,3.085997754683242,195,0.895,0.6392188385343897,Delta Gauge,orange,3.4,1.451892242073955
1480,1543,0.280365914106369,0.24714590747397067,0.3461752178162643,canada_huey,0.13701698457106604,20.552547685659906,3.0704940316344635,55,12.68480798,2.616286310972937,Canada Gauge,black,16.56387665,-1.4479694906195126
1315,471,0.28032052516937256,0.24711045687267483,0.3460889492404972,delta_harnish_crescent_vg,0.13691773295626408,20.537659943439614,3.069803028103414,202,0.397,0.3343270802748248,Von Guerard Gauge,orange,1.6,1.6715135568160706
860,753,0.2790587544441223,0.24612445933997282,0.34368953710792827,delta_harnish_crescent_vg,0.13415862930066028,20.12379439509904,3.050400101560197,39,17.42922223,2.9139375694890073,Von Guerard Middle,orange,21.18942731,-0.18664571386338458
1292,467,0.2790548801422119,0.24612143030962952,0.3436821660021044,delta_harnish_crescent_vg,0.13415015739657346,20.12252360948602,3.050339940785321,36,18.37613038,2.9640419157311193,Delta Gauge,orange,6.431718062,-0.22273715319517118
1624,177,0.27889689803123474,0.24599790795668597,0.34338157596768104,delta_harnish_crescent_vg,0.13380469921530944,20.070704882296415,3.0478836815657893,179,1.968224106,1.0879638298669918,Von Guerard Gauge,orange,7.709251101,1.128649772211904
1288,466,0.2786905765533447,0.24583656725542916,0.34298895547601316,delta_harnish_crescent_vg,0.1333535377384389,20.003030660765834,3.044666744490026,27,20.95505681,3.0889974915758076,Von Guerard Gauge,black,15.85903084,-1.7884754182638953
860,754,0.2781732380390167,0.24543190078986676,0.3420042049113202,delta_harnish_crescent_vg,0.13222227786887428,19.83334168033114,3.036554668730061,188,1.191,0.7843580606133295,Delta Upper,orange,3.9,1.3473447562528142
1477,1542,0.2776655852794647,0.24503465135332458,0.3410375035899858,canada_huey,0.13111219775952676,19.666829663929015,3.0285299833101873,106,7.405145554,2.12884408425971,Canada Gauge,black,24.5814978,-1.0968524145047645
1902,392,0.2774527966976166,0.24486809266560114,0.3406321851963249,delta_harnish_crescent_vg,0.1306468947196805,19.597034207952074,3.0251470949430264,95,7.98890693,2.195991253771948,Von Guerard Lower,orange,1.40969163,0.3305093403503242
1317,471,0.2772279977798462,0.2446921028363931,0.34020391624289925,delta_harnish_crescent_vg,0.13015532877716504,19.523299316574757,3.021560792786107,5,37.40102143,3.6480840589794976,Von Guerard Middle,black,22.2907489,-2.19119974144262
1482,1542,0.2771536111831665,0.24463386048416216,0.3400621842385714,canada_huey,0.12999266821869776,19.498900232804665,3.020371237525041,45,14.7261674,2.755326038304733,Canada Gauge,black,13.1277533,-1.5481233547065762
1791,178,0.2766820788383484,0.24426458664871628,0.3391635611775369,delta_harnish_crescent_vg,0.12896157232283675,19.344235848425512,3.012797621073929,186,1.398548612,0.8748638094218872,Von Guerard Lower,orange,1.806167401,1.2821511555516332
1327,412,0.2762865722179413,0.2439547460845499,0.3384095682067984,delta_harnish_crescent_vg,0.1280967212525567,19.214508187883503,3.0064005737284374,24,22.73977275,3.167151816684147,Von Guerard Gauge,black,23.17180617,-1.8447719732480534
1318,442,0.27566996216773987,0.2434715011280684,0.3372335979095838,delta_harnish_crescent_vg,0.12674838513289013,19.01225776993352,2.996344974311217,224,0.024,0.023716526617316044,Delta Upper,black,11.2,0.4195246910898126
1534,1585,0.2756583094596863,0.243462366507343,0.33721136892921816,canada_huey,0.12672290425213664,19.008435637820497,2.996153966520038,90,8.317106416,2.2318521101053252,Canada Gauge,orange,11.55301389,0.3046778503137538
1318,443,0.27527934312820435,0.24316524726267197,0.3364883331235101,delta_harnish_crescent_vg,0.12589422169545805,18.88413325431871,2.9899220897950998,190,1.112,0.7476353658440151,Von Guerard Middle,orange,9.09,1.373797050510123
1313,470,0.2747955918312073,0.24278584562535688,0.3355650641887536,delta_harnish_crescent_vg,0.12483640671747702,18.725461007621554,2.9819102382013605,38,17.78824317,2.9332313109168435,Von Guerard Lower,black,7.753303965,-1.6762730629625895
860,752,0.2746875584125519,0.24270109635473727,0.3353588279443344,delta_harnish_crescent_vg,0.12460017093044022,18.690025639566034,2.980112194811996,190,1.112,0.7476353658440151,Von Guerard Middle,orange,9.09,1.373797050510123
862,755,0.27433860301971436,0.24242730128719558,0.3346925512193848,delta_harnish_crescent_vg,0.12383711304618814,18.57556695692822,2.974282204774333,179,1.968224106,1.0879638298669918,Von Guerard Gauge,orange,7.709251101,1.128649772211904
1316,471,0.2741691768169403,0.242294340183946,0.33436899210922905,delta_harnish_crescent_vg,0.12346663016362147,18.519994524543222,2.971439300479949,138,4.556,1.7148784248920974,Delta Gauge,orange,1.4,0.6770671896705307
1327,411,0.27405327558517456,0.24220337384642202,0.33414762671360554,delta_harnish_crescent_vg,0.12321318989443909,18.481978484165865,2.9694898579526026,35,18.94261591,2.9928589449963607,Von Guerard Gauge,orange,11.23348018,-0.24349479482616065
1712,258,0.2732822000980377,0.24159797615299072,0.3326743993246205,delta_harnish_crescent_vg,0.12152708547567966,18.22906282135195,2.95642282317398,10,26.83481523,3.326287583567813,Von Guerard Gauge,black,14.88986784,-1.9594015275036054
1312,471,0.2728813588619232,0.24128311716601367,0.3319081940874422,delta_harnish_crescent_vg,0.12065056924515694,18.09758538677354,2.9495619075203083,141,4.258190518,1.6597869595805073,Von Guerard Gauge,black,11.3215859,-0.7589785965988617
1316,442,0.27201899886131287,0.24060540101811026,0.3302589806829613,delta_harnish_crescent_vg,0.11876485373241302,17.814728059861952,2.934639970571933,182,1.87525043,1.0561397765427554,Delta Gauge,orange,2.995594714,1.1515734500160835
1477,1540,0.27194929122924805,0.2405505987374735,0.3301256200479788,canada_huey,0.11861242462734294,17.79186369410144,2.933423993929999,1,146.2414141,4.992073512512515,Canada Gauge,black,19.07488987,-3.159309645329136
697,452,0.2718528211116791,0.2404747515501886,0.3299410469072186,delta_harnish_crescent_vg,0.1184014742155807,17.760221132337104,2.9317387309466194,156,3.248,1.4464482839396378,Von Guerard Middle,orange,5.67,0.8704242709144316
694,449,0.27173125743865967,0.24037916699755904,0.3297084431453846,delta_harnish_crescent_vg,0.11813565193273295,17.720347789909944,2.929611049397698,71,10.17381498,2.4135730928186105,Von Guerard Middle,orange,21.76211454,0.17377958868956017
1792,178,0.27124500274658203,0.23999673739676636,0.32877780570100795,delta_harnish_crescent_vg,0.11707236280134196,17.560854420201295,2.9210547618696405,68,10.45902777,2.438777870864012,Von Guerard Lower,black,4.0969163,-1.3201056309432695
852,789,0.27079063653945923,0.23963925522386562,0.3279078774969438,delta_harnish_crescent_vg,0.11607880395743495,17.411820593615243,2.9129928819153017,10,26.83481523,3.326287583567813,Von Guerard Gauge,black,14.88986784,-1.9594015275036054
794,416,0.2703634202480316,0.23930301721081682,0.32708964667872936,delta_harnish_crescent_vg,0.11514461361062875,17.271692041594314,2.9053529792156696,74,10.05168899,2.402583266057181,Delta Upper,orange,8.325991189,0.18169584138169897
1793,179,0.26977667212486267,0.23884103628672024,0.32596542212691426,delta_harnish_crescent_vg,0.11386157632092381,17.07923644813857,2.8947641222214977,110,6.969502736,2.0756220988857765,Von Guerard Gauge,orange,3.700440529,0.4172143146054589
1308,470,0.2694762051105499,0.23860437847417326,0.325389518427504,delta_harnish_crescent_vg,0.11320454757474313,16.98068213621147,2.8892979669340275,185,1.646171235,0.9731137782625037,Von Guerard Gauge,black,11.05726872,-0.2643503792272963
736,489,0.269450306892395,0.23858397755430938,0.3253398730551644,delta_harnish_crescent_vg,0.11314791615434727,16.97218742315209,2.8888254197731715,188,1.191,0.7843580606133295,Delta Upper,orange,3.9,1.3473447562528142
1589,172,0.269382119178772,0.23853026174940692,0.32520915634470726,delta_harnish_crescent_vg,0.11299881064241894,16.949821596362842,2.887580175963606,3,44.731837,3.822794707429516,Von Guerard Gauge,black,49.38325991,-2.317048280383363
1588,170,0.2687930464744568,0.23806609148813965,0.3240796040694492,delta_harnish_crescent_vg,0.1117106902102619,16.756603531539287,2.876757476681319,120,6.121527753,1.9631222744571561,Delta Gauge,black,14.75770925,-0.9774787654496319
819,462,0.2687005400657654,0.237993179848699,0.323902174546071,delta_harnish_crescent_vg,0.11150840720806543,16.726261081209813,2.8750472169231753,46,14.45064581,2.7376508024701587,Delta Upper,orange,13.39207048,-0.0596618564927438
692,449,0.26839515566825867,0.23775244442867124,0.3233163480420525,delta_harnish_crescent_vg,0.11084062566054377,16.626093849081567,2.869380409131782,5,37.40102143,3.6480840589794976,Von Guerard Middle,black,22.2907489,-2.19119974144262
865,758,0.26794666051864624,0.23739878929321226,0.32245573288367557,delta_harnish_crescent_vg,0.10985990500975296,16.478985751462943,2.8609993451722833,60,11.54786439,2.5295504829700644,Harnish,orange,11.10132159,0.09023811465687376
853,790,0.26784130930900574,0.23731569779585157,0.32225353080885477,delta_harnish_crescent_vg,0.10962953438708396,16.444430158062595,2.8590204090471887,41,16.55364473,2.865261605273085,Delta Gauge,black,16.03524229,-1.627312749304624
827,432,0.26707175374031067,0.23670853252178042,0.3207760020354424,delta_harnish_crescent_vg,0.10794675356146628,16.192013034219944,2.8444449174960376,222,0.045,0.04401688541677432,Delta Upper,black,15.3,0.4049018245527706
1587,171,0.26683542132377625,0.2365219965511297,0.3203220691844003,delta_harnish_crescent_vg,0.10742996741216924,16.114495111825388,2.8399257717997477,205,0.283,0.24920108563349935,Von Guerard Middle,black,14,0.2571024085464416
1484,1547,0.2667141854763031,0.236426292210279,0.3200891739194929,canada_huey,0.10716486198274423,16.074729297411636,2.8375995515924783,212,0.114,0.10795714150509228,Canada Gauge,black,7.58,0.3588440262468259
1327,409,0.26668813824653625,0.2364057291678251,0.32003913402394546,delta_harnish_crescent_vg,0.1071079047198835,16.066185707982527,2.837099061807357,221,0.049,0.04783732941416013,Von Guerard Upper,black,6.69,0.40214986123833374
1316,441,0.2665598690509796,0.23630446060249177,0.3197926982913501,delta_harnish_crescent_vg,0.10682741952611623,16.024112928917432,2.8346307466497693,194,0.954,0.669878553620591,Von Guerard Middle,orange,14.81,1.4298072668181867
853,746,0.26645228266716003,0.23621951321381754,0.3195859799292296,delta_harnish_crescent_vg,0.10659216126647407,15.98882418997111,2.8325557272837627,18,24.68675446,3.245975468380277,Von Guerard Gauge,black,25.72687225,-1.9015506612555555
690,448,0.2660920023918152,0.23593499279701707,0.318893603206781,delta_harnish_crescent_vg,0.10580433935489122,15.870650903233683,2.825575479289172,135,4.895842922,1.774247513080314,Delta Gauge,orange,1.40969163,0.6343021202656819
1477,1543,0.26597076654434204,0.23583923225817646,0.31866057118479835,canada_huey,0.10553923392546621,15.830885088819931,2.82321559676762,31,19.44842419,3.0179058227960724,Canada Gauge,black,16.03524229,-1.737266274882183
859,757,0.26582369208335876,0.23572305026666643,0.31837784382416157,delta_harnish_crescent_vg,0.10521762741263128,15.782644111894692,2.820345263827698,158,3.227760892,1.441672512955615,Von Guerard Lower,orange,6.519823789,0.8738643806386355
1324,393,0.26562947034835815,0.23556960343362676,0.3180044329578172,delta_harnish_crescent_vg,0.10479292434390887,15.718938651586331,2.8165421278658194,143,4.214,1.65134731551131,Delta Upper,orange,8.6,0.7228302691610401
1479,1542,0.26556241512298584,0.23551662031071705,0.31787549921943087,canada_huey,0.10464629523471361,15.696944285207042,2.8152257257466777,6,36.97924229,3.6370397549481646,Canada Gauge,black,14.44933921,-2.183244247382633
761,489,0.2648716866970062,0.23497068359366238,0.31654696934073423,delta_harnish_crescent_vg,0.10313588507301658,15.470382760952486,2.8015637838073326,141,4.258190518,1.6597869595805073,Von Guerard Gauge,black,11.3215859,-0.7589785965988617
1483,1543,0.26475778222084045,0.23488062734025267,0.31632781862292986,canada_huey,0.10288681109286357,15.433021663929535,2.799292826516883,178,1.999,1.098278899766872,Canada Delta,orange,6.18,1.1212195641078861
1792,179,0.26462942361831665,0.23477913350622232,0.3160808347018991,delta_harnish_crescent_vg,0.10260613039361738,15.390919559042606,2.7967274960655426,42,16.12496564,2.8405373777229186,Von Guerard Middle,orange,43.56828194,-0.13377368245783883
869,809,0.26361769437789917,0.23397879299581825,0.3141332165110225,delta_harnish_crescent_vg,0.10039379039407942,15.059068559111912,2.7762737092720537,28,20.87005374,3.0851182919330284,Von Guerard Gauge,black,18.28193833,-1.7856811317585546
696,449,0.26340997219085693,0.23381439258955589,0.3137331502671403,delta_harnish_crescent_vg,0.09993956599803902,14.990934899705852,2.7720219929106635,27,20.95505681,3.0889974915758076,Von Guerard Gauge,black,15.85903084,-1.7884754182638953
1623,178,0.26284924149513245,0.2333704708400417,0.3126528724810726,delta_harnish_crescent_vg,0.09871342080270183,14.807013120405275,2.7604537099325728,118,6.241338786,1.9798061044962882,Delta Gauge,orange,6.740088106,0.48623302072354196
853,743,0.2626447379589081,0.23320851952411295,0.3122587660665666,delta_harnish_crescent_vg,0.09826623460390281,14.739935190585422,2.7562011254830305,77,9.458220211,2.347388292247252,Von Guerard Lower,black,6.343612335,-1.254275385074657
1318,470,0.262433260679245,0.23304101794176849,0.31185115315114637,delta_harnish_crescent_vg,0.09780379897774746,14.67056984666212,2.751784421160591,68,10.45902777,2.438777870864012,Von Guerard Lower,black,4.0969163,-1.3201056309432695
2166,1740,0.26232853531837463,0.2329580593346663,0.3116492744630359,canada_huey,0.09757479689343097,14.636219534014646,2.7495899881247157,44,16.05282713,2.8363160040601376,Canada Gauge,black,10.484581500000001,-1.6064624940183645
1847,1846,0.2618860602378845,0.2326074749700872,0.3107961319855342,canada_huey,0.09660724027822123,14.491086041733185,2.7402647644134412,32,19.31824596,3.011519298118279,Canada Gauge,orange,8.986784141,-0.2569363234184122
1325,392,0.2612478733062744,0.2321016065048939,0.3095651076750142,delta_harnish_crescent_vg,0.0952117221696403,14.281758325446045,2.726659850772755,97,7.980194073,2.195021493773229,Von Guerard Gauge,orange,4.669603524,0.33120788322704464
764,487,0.2608797252178192,0.23180967195623325,0.3088546887594082,delta_harnish_crescent_vg,0.09440669577591188,14.16100436638678,2.718726629100642,70,10.28038815,2.4230656559388795,Von Guerard Lower,orange,4.49339207,0.16694185321042948
691,449,0.2607592046260834,0.23171408286106088,0.3086220739433555,delta_harnish_crescent_vg,0.09414315439031828,14.121473158547742,2.716115797126166,39,17.42922223,2.9139375694890073,Von Guerard Middle,orange,21.18942731,-0.18664571386338458
1793,180,0.26041245460510254,0.23143901232241063,0.3079526933761029,delta_harnish_crescent_vg,0.09338491897454639,14.007737846181957,2.7085659245061615,182,1.87525043,1.0561397765427554,Delta Gauge,orange,2.995594714,1.1515734500160835
1616,183,0.2602640688419342,0.2313212774508716,0.3076661871021744,delta_harnish_crescent_vg,0.09306044504802055,13.959066757203082,2.705317588060559,50,14.14056984,2.717377885345923,Von Guerard Gauge,orange,32.51101322,-0.045058756894714946
1324,392,0.25850018858909607,0.22992068544550362,0.30425786472914607,delta_harnish_crescent_vg,0.0892033826227627,13.380507393414405,2.6658736363306623,12,26.57342954,3.316852611205845,Von Guerard Gauge,black,24.27312775,-1.9526052761174761
1292,468,0.25836455821990967,0.22981290820440264,0.3039955902189819,delta_harnish_crescent_vg,0.08890680081123044,13.336020121684566,2.662775259808917,205,0.283,0.24920108563349935,Von Guerard Middle,black,14,0.2571024085464416
1476,1542,0.2582387626171112,0.22971293567248896,0.3037523083668053,canada_huey,0.08863172460238014,13.294758690357021,2.6598929449292426,213,0.104,0.09893994785490356,Canada Delta,black,7.28,0.36533934096455833
1591,176,0.258129745721817,0.22962628946387434,0.30354145594852255,delta_harnish_crescent_vg,0.08839333825507516,13.259000738261273,2.6573883380750893,58,12.154,2.5767258948791594,Delta Gauge,orange,0.8,0.05625646147569513
792,430,0.2579619884490967,0.22949294196251688,0.30321695654361225,delta_harnish_crescent_vg,0.08802650480811512,13.203975721217269,2.6535219057874397,156,3.248,1.4464482839396378,Von Guerard Middle,orange,5.67,0.8704242709144316
793,430,0.2579619884490967,0.22949294196251688,0.30321695654361225,delta_harnish_crescent_vg,0.08802650480811512,13.203975721217269,2.6535219057874397,175,2.236,1.1743379991962453,Delta Upper,orange,4.1,1.066432253653402
1318,435,0.25762173533439636,0.22922242572920026,0.3025586588189739,delta_harnish_crescent_vg,0.08728247612381193,13.092371418571789,2.6456336168284937,89,8.363950929,2.2368673092262106,Von Guerard Lower,orange,4.801762115,0.3010652743920241
1290,464,0.2568216919898987,0.228586067509483,0.30101008939318097,delta_harnish_crescent_vg,0.08553302792988013,12.82995418948202,2.6268368332693024,203,0.377,0.3199072197465178,Delta Gauge,orange,1.3,1.6819005503697912
1478,1540,0.25640955567359924,0.22825809425164853,0.30021197074895917,canada_huey,0.08463181284051963,12.694771926077944,2.6170141487667955,213,0.104,0.09893994785490356,Canada Delta,black,7.28,0.36533934096455833
768,485,0.25627607107162476,0.228151845701747,0.2999534162888857,delta_harnish_crescent_vg,0.08433992316048161,12.650988474072241,2.613811934692028,156,3.248,1.4464482839396378,Von Guerard Middle,orange,5.67,0.8704242709144316
1612,189,0.2557206153869629,0.2277096033240328,0.29887722523218424,delta_harnish_crescent_vg,0.08312531278840113,12.46879691826017,2.600375670788268,185,1.646171235,0.9731137782625037,Von Guerard Gauge,black,11.05726872,-0.2643503792272963
695,449,0.2556803822517395,0.22767756293282118,0.29879925535816765,delta_harnish_crescent_vg,0.08303733532288397,12.455600298432596,2.599395398451761,58,12.154,2.5767258948791594,Delta Gauge,orange,0.8,0.05625646147569513
1327,406,0.2555621266365051,0.22758338197267636,0.2985700672203341,delta_harnish_crescent_vg,0.08277874674275652,12.416812011413478,2.5965085482866153,203,0.377,0.3199072197465178,Delta Gauge,orange,1.3,1.6819005503697912
860,755,0.2554910480976105,0.22752676944082811,0.2984323013626449,delta_harnish_crescent_vg,0.08262331988700956,12.393497983051434,2.5947693640516345,89,8.363950929,2.2368673092262106,Von Guerard Lower,orange,4.801762115,0.3010652743920241
768,484,0.2554173469543457,0.22746806467610536,0.29828944408355074,delta_harnish_crescent_vg,0.08246215820388074,12.369323730582112,2.592962808726291,205,0.283,0.24920108563349935,Von Guerard Middle,black,14,0.2571024085464416
762,488,0.2553332448005676,0.2274010710415439,0.2981264159478401,delta_harnish_crescent_vg,0.0822782527167034,12.341737907505511,2.5908973099259973,50,14.14056984,2.717377885345923,Von Guerard Gauge,orange,32.51101322,-0.045058756894714946
818,462,0.2552371323108673,0.22732450478343497,0.2979400929576106,delta_harnish_crescent_vg,0.08206808432685687,12.31021264902853,2.5885316089156483,136,4.817985921,1.760954140166335,Delta Gauge,orange,4.537444934,0.6438776760412493
851,786,0.25478577613830566,0.22696486170933608,0.2970649062286717,delta_harnish_crescent_vg,0.0810811075007404,12.162166125111058,2.5773465115247864,195,0.895,0.6392188385343897,Delta Gauge,orange,3.4,1.451892242073955
1314,471,0.2547324001789093,0.22692232289857303,0.2969613885876385,delta_harnish_crescent_vg,0.08096439072982098,12.144658609473147,2.576015486712839,136,4.817985921,1.760954140166335,Delta Gauge,orange,4.537444934,0.6438776760412493
1623,179,0.2546214759349823,0.2268339142886475,0.2967462473887578,delta_harnish_crescent_vg,0.08072183359896554,12.10827503984483,2.573243713210641,79,9.156552423,2.3181190561205303,Von Guerard Middle,orange,9.515418502,0.24253756744485128
1312,434,0.25452500581741333,0.22675701952118923,0.2965591249753124,delta_harnish_crescent_vg,0.0805108831872033,12.076632478080494,2.5708268570773742,118,6.241338786,1.9798061044962882,Delta Gauge,orange,6.740088106,0.48623302072354196
859,801,0.2545163035392761,0.2267500827855486,0.29654224451962713,delta_harnish_crescent_vg,0.0804918539872544,12.07377809808816,2.570608552282858,204,0.29,0.25464221837358075,Von Guerard Gauge,orange,10.3,1.7289125965136156
1289,466,0.25425437092781067,0.22654126926976334,0.29603409955313165,delta_harnish_crescent_vg,0.07991908810249126,11.98786321537369,2.5640153225693187,186,1.398548612,0.8748638094218872,Von Guerard Lower,orange,1.806167401,1.2821511555516332
1879,1839,0.25425243377685547,0.2265397248043853,0.29603034111678317,canada_huey,0.07991485215044786,11.987227822567178,2.563966399329303,213,0.104,0.09893994785490356,Canada Delta,black,7.28,0.36533934096455833
866,806,0.2540411353111267,0.22637124495112362,0.29562034759184835,delta_harnish_crescent_vg,0.07945280753525037,11.917921130287557,2.5586155821796255,188,1.191,0.7843580606133295,Delta Upper,orange,3.9,1.3473447562528142
1865,1927,0.2539084255695343,0.2262654136825955,0.29536280858055325,canada_huey,0.07916261223602973,11.87439183540446,2.5552402093490505,149,3.748984796,1.5579308680457513,Canada Gauge,orange,3.083700441,0.7901205203899946
865,759,0.2537062168121338,0.22610413789929035,0.2949703460658738,delta_harnish_crescent_vg,0.07872044401118983,11.808066601678474,2.5500751756870206,59,11.76674748,2.5468439375245655,Von Guerard Gauge,black,12.51101322,-1.3979483767573253
456,916,0.2537062168121338,0.22610413789929035,0.2949703460658738,delta_harnish_crescent_vg,0.07872044401118983,11.808066601678474,2.5500751756870206,118,6.241338786,1.9798061044962882,Delta Gauge,orange,6.740088106,0.48623302072354196
690,449,0.2535370886325836,0.22596922623799331,0.29464204029815644,delta_harnish_crescent_vg,0.0783506128135529,11.752591922032936,2.5457345389468125,29,20.60205839,3.072788605983093,Von Guerard Gauge,orange,6.784140969,-0.3010701695526009
1289,467,0.25348132848739624,0.2259247430025964,0.29453379092514353,delta_harnish_crescent_vg,0.07822868256319543,11.734302384479314,2.5442993275418355,97,7.980194073,2.195021493773229,Von Guerard Gauge,orange,4.669603524,0.33120788322704464
1326,407,0.2534637153148651,0.22591069149989199,0.29449959677662735,delta_harnish_crescent_vg,0.07819016798384681,11.728525197577023,2.5438455533501982,203,0.377,0.3199072197465178,Delta Gauge,orange,1.3,1.6819005503697912
1589,174,0.25311678647994995,0.22563387706135146,0.29382597245174263,delta_harnish_crescent_vg,0.07743154155711707,11.61473123356756,2.5348652765602777,50,14.14056984,2.717377885345923,Von Guerard Gauge,orange,32.51101322,-0.045058756894714946
1310,437,0.25306323170661926,0.22559113889174656,0.29372196967356856,delta_harnish_crescent_vg,0.0773144337752398,11.59716506628597,2.53347179390311,60,11.54786439,2.5295504829700644,Harnish,orange,11.10132159,0.09023811465687376
1304,473,0.25282564759254456,0.22540151826111984,0.2932605303427172,delta_harnish_crescent_vg,0.07679491054923777,11.519236582385666,2.5272663879650596,10,26.83481523,3.326287583567813,Von Guerard Gauge,black,14.88986784,-1.9594015275036054
1316,478,0.25273773074150085,0.22533134094943016,0.2930897547702491,delta_harnish_crescent_vg,0.07660266349495956,11.490399524243934,2.5249603111554344,195,0.895,0.6392188385343897,Delta Gauge,orange,3.4,1.451892242073955
1329,407,0.25198638439178467,0.22473139753233864,0.29162980029158075,delta_harnish_crescent_vg,0.07495970061855001,11.243955092782501,2.5050323533847134,102,7.762372664,2.1704667203292987,Von Guerard Gauge,orange,4.713656388,0.34889531321116296
2013,1757,0.25184881687164307,0.2246215120892307,0.2913623954993361,canada_huey,0.07465888285497432,11.198832428246149,2.50134024455665,131,5.27184104,1.8360699383391772,Canada Gauge,orange,9.779735683,0.5897698495562234
